 time            v1              v2              v3              v4              v5              v6              v7             
 8.91359197e-10 -9.88757461e-01 -5.54561731e-03 -1.59538804e-02 -1.26250860e-02 -4.00825655e-02  3.69170378e-02  2.07991218e-02 
 8.91822179e-10 -9.51586202e-01 -5.00204005e-02 -1.92208654e-02  8.42215507e-03 -3.23879275e-02  2.24907098e-02  1.57546737e-02 
 8.92330972e-10 -6.81681458e-01 -8.61656809e-02 -1.78299440e-02  2.95120586e-02 -1.56290230e-02  1.04576294e-03  6.16012444e-03 
 8.92834704e-10 -2.44318594e-01 -9.99742379e-02 -1.15780847e-02  4.27794683e-02  5.28091978e-03 -2.04898396e-02 -4.98080495e-03 
 8.93485526e-10  3.92521808e-01 -8.04675377e-02  6.86343634e-04  4.32660135e-02  2.91755053e-02 -3.92457060e-02 -1.66933725e-02 
 8.94247029e-10  9.18446110e-01 -1.64052182e-02  1.39072997e-02  2.27134594e-02  4.13635388e-02 -4.03735954e-02 -2.10599851e-02 
 8.94716761e-10  9.98040499e-01  3.05420769e-02  1.86200650e-02  2.81361253e-03  3.80663870e-02 -2.96349182e-02 -1.80534410e-02 
 8.95170585e-10  8.69802741e-01  6.95751048e-02  1.93014915e-02 -1.75039164e-02  2.66592064e-02 -1.27588527e-02 -1.11455895e-02 
 8.95650686e-10  5.43976446e-01  9.50590253e-02  1.55344093e-02 -3.51118477e-02  8.26438174e-03  8.06876994e-03 -9.90320175e-04 
 8.96212526e-10  1.38746986e-02  9.68243569e-02  6.45615879e-03 -4.47092045e-02 -1.52755593e-02  2.94384223e-02  1.10572740e-02 
 8.96875423e-10 -6.03892903e-01  6.03214632e-02 -6.52346277e-03 -3.77378762e-02 -3.58934066e-02  4.18897650e-02  2.02357874e-02 
 8.97498960e-10 -9.55487080e-01  1.67589443e-03 -1.60937802e-02 -1.67427473e-02 -4.15941073e-02  3.74235649e-02  2.10410417e-02 
 8.97969481e-10 -9.85487727e-01 -4.43245139e-02 -1.93530911e-02  4.06924651e-03 -3.54597310e-02  2.42712121e-02  1.64143160e-02 
 8.98433675e-10 -8.05477699e-01 -8.00896861e-02 -1.82353082e-02  2.41098313e-02 -2.13105600e-02  5.74028169e-03  8.14489038e-03 
 8.98930699e-10 -4.25886173e-01 -9.90324669e-02 -1.24204226e-02  3.96578228e-02 -8.06681054e-04 -1.54045667e-02 -2.72897044e-03 
 8.99527352e-10  1.55497314e-01 -8.94112552e-02 -1.34570223e-03  4.47003858e-02  2.33841159e-02 -3.47984174e-02 -1.43795356e-02 
 9.00227091e-10  7.54694702e-01 -3.88123585e-02  1.17818457e-02  3.11320919e-02  4.04756774e-02 -4.12603194e-02 -2.09782535e-02 
 9.00767596e-10  9.84616742e-01  1.47634020e-02  1.83686717e-02  1.03200546e-02  4.12170237e-02 -3.28655787e-02 -1.94348937e-02 
 9.01233181e-10  9.58386109e-01  5.80349709e-02  1.98474540e-02 -1.05359072e-02  3.21734662e-02 -1.76214845e-02 -1.35515951e-02 
 9.01751192e-10  6.91661277e-01  9.09954762e-02  1.63590040e-02 -3.09581619e-02  1.37582909e-02  3.81057114e-03 -3.45597746e-03 
 9.02252486e-10  2.59960522e-01  9.96842848e-02  8.63747807e-03 -4.27310355e-02 -7.84498959e-03  2.36992579e-02  7.29691810e-03 
 9.02908961e-10 -3.82827269e-01  7.36057246e-02 -4.30169518e-03 -4.13725121e-02 -3.17487805e-02  3.95651476e-02  1.79001998e-02 
 9.03654253e-10 -9.07553619e-01  7.32294714e-03 -1.61220320e-02 -2.01314110e-02 -4.22755217e-02  3.76018416e-02  2.05504161e-02 
 9.04118242e-10 -9.99545145e-01 -3.85798484e-02 -1.94627141e-02 -4.86229330e-04 -3.78899382e-02  2.59416069e-02  1.67608853e-02 
 9.04572904e-10 -8.84963148e-01 -7.55230382e-02 -1.87192451e-02  1.93808620e-02 -2.53810607e-02  8.84903963e-03  9.30269656e-03 
 9.05055912e-10 -5.67838146e-01 -9.74529402e-02 -1.36064205e-02  3.61182508e-02 -6.01337854e-03 -1.13660766e-02 -1.05519007e-03 
 9.05606655e-10 -5.36447913e-02 -9.45736022e-02 -3.86601469e-03  4.42554124e-02  1.74443506e-02 -3.06709132e-02 -1.24589558e-02 
 9.06267291e-10  5.69849610e-01 -5.40942342e-02  8.95918295e-03  3.60780631e-02  3.75608532e-02 -4.08280879e-02 -2.06096306e-02 
 9.06937353e-10  9.56783523e-01  1.06072653e-02  1.78454185e-02  1.27592881e-02  4.18437606e-02 -3.37303348e-02 -1.99846591e-02 
 9.07412626e-10  9.83889039e-01  5.53911998e-02  1.95426265e-02 -8.09482357e-03  3.38415551e-02 -1.93198725e-02 -1.42679250e-02 
 9.07865504e-10  8.06738912e-01  8.65016909e-02  1.69855151e-02 -2.67811422e-02  1.86708747e-02 -1.18873925e-03 -5.60746691e-03 
 9.08357434e-10  4.32408121e-01  9.99608588e-02  1.00991805e-02 -4.07030305e-02 -2.38390778e-03  1.87022574e-02  5.24047720e-03 
 9.08940318e-10 -1.34744039e-01  8.46371238e-02 -1.19602040e-03 -4.37502302e-02 -2.59515208e-02  3.56250647e-02  1.60492661e-02 
 9.09634307e-10 -7.36896441e-01  3.02296566e-02 -1.36381971e-02 -2.85655595e-02 -4.17546171e-02  3.95973342e-02  2.13293001e-02 
 9.10173370e-10 -9.79306669e-01 -2.35965523e-02 -1.91271388e-02 -7.15252619e-03 -4.11048293e-02  2.98501456e-02  1.86817528e-02 
 9.10633663e-10 -9.67396586e-01 -6.47150704e-02 -1.94796162e-02  1.33874467e-02 -3.09747689e-02  1.42908884e-02  1.20892157e-02 
 9.11159094e-10 -7.10228155e-01 -9.44267639e-02 -1.47676199e-02  3.32109329e-02 -1.12597125e-02 -7.07954726e-03  1.40628312e-03 
 9.11638615e-10 -3.05789835e-01 -9.88823839e-02 -6.70005019e-03  4.33246243e-02  9.90533246e-03 -2.51557190e-02 -8.79795466e-03 
 9.12296769e-10  3.39839215e-01 -6.85554710e-02  6.35000290e-03  4.03962132e-02  3.36871504e-02 -3.93248326e-02 -1.87055401e-02 
 9.12997815e-10  8.65981382e-01 -4.61757558e-03  1.68790713e-02  1.93605194e-02  4.31076180e-02 -3.62486473e-02 -2.04007746e-02 
 9.13447473e-10  9.97228635e-01  3.97396993e-02  1.96319221e-02  4.95883752e-05  3.86641174e-02 -2.48055748e-02 -1.64532768e-02 
 9.13893801e-10  9.31810496e-01  7.57960366e-02  1.84345242e-02 -1.96261605e-02  2.61485834e-02 -8.17310073e-03 -9.04487678e-03 
 9.14379673e-10  6.54840067e-01  9.76090979e-02  1.28775230e-02 -3.65599796e-02  6.27210451e-03  1.18383162e-02  1.25878718e-03 
 9.14897617e-10  1.95268342e-01  9.53895830e-02  3.53798425e-03 -4.46421340e-02 -1.65086786e-02  2.99021326e-02  1.18135582e-02 
 9.15547341e-10 -4.37269267e-01  5.71804222e-02 -9.01976790e-03 -3.74762539e-02 -3.75874314e-02  4.04126048e-02  1.99101908e-02 
 9.16355853e-10 -9.52177600e-01 -2.07659907e-02 -1.84975300e-02 -9.54362464e-03 -4.19479024e-02  3.12389634e-02  1.85671191e-02 
 9.16844415e-10 -9.84274877e-01 -6.46820388e-02 -1.87935524e-02  1.16056955e-02 -3.20870085e-02  1.56772496e-02  1.21404367e-02 
 9.17300809e-10 -8.05945784e-01 -9.18824887e-02 -1.50695235e-02  2.95913008e-02 -1.55658738e-02 -2.53346315e-03  3.21032203e-03 
 9.17791349e-10 -4.32450186e-01 -9.95905543e-02 -7.58547740e-03  4.20992649e-02  6.04974166e-03 -2.14485519e-02 -7.45011374e-03 
 9.18361599e-10  1.22179485e-01 -7.85443826e-02  3.23728806e-03  4.33254351e-02  2.87808284e-02 -3.63696871e-02 -1.73773165e-02 
 9.19048557e-10  7.23441998e-01 -2.06983650e-02  1.43338871e-02  2.64695549e-02  4.28842671e-02 -3.84419928e-02 -2.13798634e-02 
 9.19573388e-10  9.71881941e-01  3.16867485e-02  1.84913734e-02  4.68686414e-03  4.07303115e-02 -2.80674078e-02 -1.78153296e-02 
 9.20027736e-10  9.76718758e-01  7.04727851e-02  1.79316095e-02 -1.59413710e-02  2.95197145e-02 -1.24899312e-02 -1.06135369e-02 
 9.20499487e-10  7.72837406e-01  9.51863635e-02  1.32437656e-02 -3.40860792e-02  1.09398147e-02  6.61079228e-03 -6.37695570e-04 
 9.20990290e-10  3.82938193e-01  9.82944310e-02  5.00205599e-03 -4.46443011e-02 -1.12464592e-02  2.48744301e-02  9.83483492e-03 
 9.21605303e-10 -2.19634588e-01  6.91596387e-02 -6.82884786e-03 -4.20640452e-02 -3.42420978e-02  3.83660112e-02  1.88817104e-02 
 9.22309386e-10 -7.98522760e-01  5.14291709e-03 -1.67719042e-02 -2.08365898e-02 -4.44524241e-02  3.61765446e-02  2.02921506e-02 
 9.22781360e-10 -9.84823122e-01 -4.13226048e-02 -1.90328110e-02 -1.44570444e-04 -3.96656903e-02  2.46111733e-02  1.58480018e-02 
 9.23231280e-10 -9.62415180e-01 -7.71457748e-02 -1.71568674e-02  2.01089090e-02 -2.65163736e-02  8.14821291e-03  8.21833623e-03 
 9.23734584e-10 -7.12423475e-01 -9.83748881e-02 -1.08405595e-02  3.78321306e-02 -5.17850303e-03 -1.21708669e-02 -2.30996008e-03 
 9.24231116e-10 -2.92554123e-01 -9.48680401e-02 -1.78011453e-03  4.57310754e-02  1.74068366e-02 -2.92110857e-02 -1.20436760e-02 
 9.24883414e-10  3.47371009e-01 -5.55676801e-02  1.02278055e-02  3.87220140e-02  3.91825635e-02 -3.97351765e-02 -1.95920692e-02 
 9.25611650e-10  8.83036338e-01  1.46967347e-02  1.80674377e-02  1.34109610e-02  4.41420897e-02 -3.24919529e-02 -1.84254835e-02 
 9.26059565e-10  9.99158650e-01  5.65145682e-02  1.83271637e-02 -6.72109654e-03  3.60644746e-02 -1.92724313e-02 -1.30239473e-02 
 9.26509938e-10  9.17554542e-01  8.70493209e-02  1.48506471e-02 -2.61206276e-02  2.02383847e-02 -1.87122251e-03 -4.74086985e-03 
 9.26995333e-10  6.26429065e-01  9.99722219e-02  7.71720803e-03 -4.11050712e-02 -1.72149463e-03  1.72611580e-02  5.43841435e-03 
 9.27528350e-10  1.43963619e-01  8.69984665e-02 -2.13449984e-03 -4.59508213e-02 -2.51542949e-02  3.32478879e-02  1.49524341e-02 
 9.28182697e-10 -4.87517946e-01  3.83181384e-02 -1.28786498e-02 -3.40651198e-02 -4.31011760e-02  3.94627274e-02  2.02815210e-02 
 9.29051526e-10 -9.81324076e-01 -4.66794966e-02 -1.80687406e-02 -4.88407321e-04 -3.98457785e-02  2.45194638e-02  1.47910201e-02 
 9.29566199e-10 -9.49045462e-01 -8.44859448e-02 -1.49970556e-02  2.13214549e-02 -2.43662709e-02  6.67878054e-03  6.26868806e-03 
 9.30049921e-10 -6.93936163e-01 -9.97176542e-02 -8.57937843e-03  3.75515007e-02 -3.53301867e-03 -1.19011972e-02 -3.74317483e-03 
 9.30572928e-10 -2.42017141e-01 -8.98741374e-02  4.55081345e-04  4.52905717e-02  1.99743212e-02 -2.86427062e-02 -1.39210775e-02 
 9.31163876e-10  3.39071099e-01 -4.96091008e-02  1.02584544e-02  3.88164861e-02  3.94272710e-02 -3.77616752e-02 -2.06119806e-02 
 9.31920877e-10  8.92199772e-01  2.44190764e-02  1.70533890e-02  1.24190541e-02  4.39754627e-02 -3.09562635e-02 -1.83646779e-02 
 9.32367376e-10  9.99746015e-01  6.42963275e-02  1.65977281e-02 -7.90757716e-03  3.51933196e-02 -1.83652160e-02 -1.18249480e-02 
 9.32815206e-10  9.11098670e-01  9.13327563e-02  1.26728339e-02 -2.72832770e-02  1.88374655e-02 -1.82458177e-03 -2.41527262e-03 
 9.33292302e-10  6.20444786e-01  9.98002727e-02  5.47624051e-03 -4.18161002e-02 -3.18775590e-03  1.61941287e-02  8.44495897e-03 
 9.33826356e-10  1.35358801e-01  8.23378033e-02 -4.22371838e-03 -4.60433627e-02 -2.68195678e-02  3.15402506e-02  1.80537863e-02 
 9.34477713e-10 -4.92488360e-01  3.03563826e-02 -1.41501081e-02 -3.31921092e-02 -4.43554648e-02  3.73619487e-02  2.21680292e-02 
 9.35217504e-10 -9.50243940e-01 -4.25882657e-02 -1.78567657e-02 -3.67942041e-03 -4.23233150e-02  2.58312348e-02  1.60038124e-02 
 9.35703884e-10 -9.85731901e-01 -8.02787540e-02 -1.48001593e-02  1.79787275e-02 -2.85604371e-02  1.01753353e-02  7.17679010e-03 
 9.36163372e-10 -8.09105326e-01 -9.84895567e-02 -8.42175245e-03  3.50974831e-02 -8.78801273e-03 -7.07323011e-03 -2.96227737e-03 
 9.36664969e-10 -4.27313418e-01 -9.44939807e-02  7.37390732e-04  4.52027441e-02  1.51358709e-02 -2.39296600e-02 -1.33407824e-02 
 9.37246230e-10  1.38727355e-01 -6.04717330e-02  1.10304139e-02  4.22906317e-02  3.75328390e-02 -3.51879239e-02 -2.07340011e-02 
 9.37950827e-10  7.46700253e-01  6.33120648e-03  1.81283635e-02  2.08064102e-02  4.71963038e-02 -3.27488228e-02 -2.00936771e-02 
 9.38418323e-10  9.66218028e-01  5.10933285e-02  1.79258630e-02  1.16283997e-04  4.12529956e-02 -2.19727547e-02 -1.41929102e-02 
 9.38864868e-10  9.82854824e-01  8.34922383e-02  1.38781437e-02 -2.01511660e-02  2.67314214e-02 -6.86759924e-03 -5.45133955e-03 
 9.39382751e-10  7.63021709e-01  9.98264857e-02  5.60455109e-03 -3.83450310e-02  3.02863422e-03  1.21851536e-02  5.99931675e-03 
 9.39859167e-10  3.82059206e-01  9.11853010e-02 -3.57658129e-03 -4.58814025e-02 -1.99772817e-02  2.69408619e-02  1.50643953e-02 
 9.40518108e-10 -2.63140688e-01  4.62839086e-02 -1.43502431e-02 -3.87878458e-02 -4.26957163e-02  3.62070461e-02  2.11553888e-02 
 9.41205073e-10 -8.14909309e-01 -2.12110272e-02 -1.87705160e-02 -1.48781596e-02 -4.70789343e-02  2.97273538e-02  1.80546208e-02 
 9.41653972e-10 -9.85625055e-01 -6.19288987e-02 -1.67791296e-02  5.38954069e-03 -3.83002458e-02  1.77052791e-02  1.15128619e-02 
 9.42100169e-10 -9.62153059e-01 -8.99754224e-02 -1.12701942e-02  2.49314741e-02 -2.14450196e-02  2.03093350e-03  2.55695651e-03 
 9.42599926e-10 -7.14230991e-01 -9.98544460e-02 -2.38408308e-03  4.08142850e-02  2.75377835e-03 -1.57990950e-02 -8.04020260e-03 
 9.43101567e-10 -2.90139588e-01 -8.46501659e-02  7.20259002e-03  4.62647867e-02  2.65201282e-02 -2.95535255e-02 -1.64642793e-02 
 9.43755028e-10  3.50825180e-01 -3.41340815e-02  1.64675743e-02  3.58845389e-02  4.61985696e-02 -3.55614852e-02 -2.05961488e-02 
 9.44488043e-10  8.86975233e-01  3.83118337e-02  1.84549951e-02  8.20744871e-03  4.56588480e-02 -2.53330136e-02 -1.53164213e-02 
 9.44936942e-10  9.99501369e-01  7.49477676e-02  1.46577504e-02 -1.20770404e-02  3.34911324e-02 -1.20087853e-02 -7.98909364e-03 
 9.45388072e-10  9.13451494e-01  9.64523536e-02  7.78210552e-03 -3.05333551e-02  1.40309102e-02  3.95346303e-03  1.24131297e-03 
 9.45876080e-10  6.16392443e-01  9.74457895e-02 -1.40225614e-03 -4.34813860e-02 -1.04713744e-02  2.01593564e-02  1.10305490e-02 
 9.46406201e-10  1.34142329e-01  7.22925699e-02 -1.08911807e-02 -4.54004378e-02 -3.40424778e-02  3.19808881e-02  1.84186028e-02 
 9.47062309e-10 -4.97679272e-01  1.43813145e-02 -1.80229218e-02 -3.03201261e-02 -4.90548825e-02  3.38280686e-02  1.99331983e-02 
 9.47922923e-10 -9.81985419e-01 -6.64090635e-02 -1.60514272e-02  4.49148090e-03 -3.91996084e-02  1.70895004e-02  1.02279944e-02 
 9.48433914e-10 -9.49111392e-01 -9.46815871e-02 -9.06296262e-03  2.54309083e-02 -1.98724631e-02  6.95556707e-04  5.48021348e-04 
 9.48908756e-10 -7.00445809e-01 -9.88357468e-02 -3.92944043e-04  3.98074826e-02  3.25125989e-03 -1.48951509e-02 -9.09935953e-03 
 9.49425714e-10 -2.56663130e-01 -7.80273701e-02  8.99251360e-03  4.52863660e-02  2.76163903e-02 -2.78101138e-02 -1.74656260e-02 
 9.50009904e-10  3.18411919e-01 -2.99473073e-02  1.64979393e-02  3.66296056e-02  4.57538130e-02 -3.31264242e-02 -2.09390225e-02 
 9.50756186e-10  8.77012517e-01  4.35679071e-02  1.78211505e-02  9.15761310e-03  4.63082469e-02 -2.42611614e-02 -1.47810750e-02 
 9.51190248e-10  9.97719524e-01  7.77000771e-02  1.38156569e-02 -1.05566582e-02  3.48851635e-02 -1.24760373e-02 -6.85547996e-03 
 9.51631209e-10  9.31244155e-01  9.72552467e-02  6.87685873e-03 -2.90043180e-02  1.60393855e-02  2.08309050e-03  3.02447235e-03 
 9.52109150e-10  6.59637687e-01  9.69246625e-02 -2.31240747e-03 -4.23954537e-02 -8.24590387e-03  1.72951551e-02  1.32738672e-02 
 9.52620987e-10  2.07479840e-01  7.20400962e-02 -1.16845011e-02 -4.52836717e-02 -3.20808718e-02  2.88504478e-02  2.06283415e-02 
 9.53267133e-10 -4.22787180e-01  1.50173567e-02 -1.88342838e-02 -3.17171785e-02 -4.90390322e-02  3.19370577e-02  2.16428300e-02 
 9.54080179e-10 -9.48597093e-01 -6.22339338e-02 -1.67061690e-02  6.01234303e-04 -4.27137412e-02  1.84922115e-02  1.13137049e-02 
 9.54571414e-10 -9.85798214e-01 -9.20226015e-02 -9.51015745e-03  2.13924577e-02 -2.53917733e-02  4.00970004e-03  1.21148211e-03 
 9.55026809e-10 -8.11731450e-01 -9.98287266e-02 -4.27253563e-04  3.67451805e-02 -3.26157486e-03 -1.04188059e-02 -8.77442609e-03 
 9.55523319e-10 -4.35941261e-01 -8.46828834e-02  9.67725442e-03  4.47815528e-02  2.18198182e-02 -2.33285997e-02 -1.76488080e-02 
 9.56093019e-10  1.17787401e-01 -4.20221964e-02  1.82383127e-02  4.00854668e-02  4.34202596e-02 -3.03505877e-02 -2.20600732e-02 
 9.56789095e-10  7.26668447e-01  2.67170582e-02  2.05858567e-02  1.78551784e-02  5.02926369e-02 -2.53836467e-02 -1.75657300e-02 
 9.57262766e-10  9.59906670e-01  6.81358591e-02  1.63369501e-02 -2.90114186e-03  4.14873764e-02 -1.46326441e-02 -9.38991864e-03 
 9.57707728e-10  9.87163152e-01  9.31944115e-02  8.73243036e-03 -2.22238920e-02  2.43096601e-02 -1.23265297e-03  5.35794731e-04 
 9.58228555e-10  7.77118520e-01  9.87886693e-02 -2.39723638e-03 -3.88371933e-02 -1.92141146e-03  1.45211320e-02  1.19532848e-02 
 9.58697899e-10  4.08844118e-01  8.07678773e-02 -1.21207946e-02 -4.45815171e-02 -2.55676662e-02  2.53767199e-02  1.94290465e-02 
 9.59355669e-10 -2.33759515e-01  2.71363285e-02 -2.06960924e-02 -3.57685773e-02 -4.74488998e-02  3.02763688e-02  2.20795919e-02 
 9.60029466e-10 -7.88940963e-01 -3.95671629e-02 -2.02301456e-02 -1.19297772e-02 -4.90759157e-02  2.21319805e-02  1.54083709e-02 
 9.60493380e-10 -9.80412627e-01 -7.68242300e-02 -1.42234652e-02  8.34655453e-03 -3.74908422e-02  1.04252833e-02  6.73527194e-03 
 9.60941944e-10 -9.68942992e-01 -9.71113723e-02 -5.21475174e-03  2.66697620e-02 -1.81280662e-02 -3.15799964e-03 -3.18243400e-03 
 9.61447507e-10 -7.28307621e-01 -9.63642103e-02  6.22265599e-03  4.07108471e-02  8.18777970e-03 -1.73830790e-02 -1.34620730e-02 
 9.61947751e-10 -3.10854179e-01 -7.13352391e-02  1.60594890e-02  4.41376369e-02  3.22994182e-02 -2.68089741e-02 -2.00342386e-02 
 9.62601777e-10  3.30938276e-01 -1.32273438e-02  2.25021904e-02  3.21035669e-02  5.03520542e-02 -2.83443453e-02 -2.06443228e-02 
 9.63326164e-10  8.72833499e-01  5.64742853e-02  1.88547441e-02  4.87668269e-03  4.63238871e-02 -1.67184956e-02 -1.18248298e-02 
 9.63775735e-10  9.98159301e-01  8.69853344e-02  1.12546506e-02 -1.43550002e-02  3.17337103e-02 -4.59508694e-03 -3.01754451e-03 
 9.64227376e-10  9.24712108e-01  9.98259159e-02  1.22949808e-03 -3.11856163e-02  1.02196749e-02  8.63982136e-03  6.70755887e-03 
 9.64717311e-10  6.37170064e-01  9.06194581e-02 -9.81004769e-03 -4.21451636e-02 -1.55844026e-02  2.08319179e-02  1.57369077e-02 
 9.65247600e-10  1.60352417e-01  5.62791656e-02 -1.89299707e-02 -4.21638802e-02 -3.89566824e-02  2.80863084e-02  2.09620215e-02 
 9.65902998e-10 -4.73897756e-01 -6.51900589e-03 -2.26244070e-02 -2.60543418e-02 -5.17817480e-02  2.59691538e-02  1.90100550e-02 
 9.66747775e-10 -9.72948144e-01 -7.95484635e-02 -1.43352526e-02  6.99937220e-03 -3.82569044e-02  9.25040797e-03  6.13824803e-03 
 9.67253047e-10 -9.63329464e-01 -9.90235481e-02 -3.93376889e-03  2.60704774e-02 -1.71257770e-02 -4.52601544e-03 -4.19982017e-03 
 9.67720165e-10 -7.39605030e-01 -9.45172920e-02  6.71891169e-03  3.85425555e-02  6.84750692e-03 -1.64198688e-02 -1.33106695e-02 
 9.68233795e-10 -3.13952381e-01 -6.58285543e-02  1.65440850e-02  4.24961407e-02  3.14214880e-02 -2.51386897e-02 -2.00372155e-02 
 9.68812536e-10  2.55944914e-01 -1.32695638e-02  2.21976948e-02  3.31983282e-02  4.86015851e-02 -2.67460642e-02 -2.08560508e-02 
 9.69543462e-10  8.35498308e-01  5.69839777e-02  1.90438904e-02  7.08572052e-03  4.71663369e-02 -1.66397551e-02 -1.18586050e-02 
 9.69976200e-10  9.88854599e-01  8.64455420e-02  1.19833863e-02 -1.13789994e-02  3.44191912e-02 -5.94344689e-03 -2.85227171e-03 
 9.70414741e-10  9.58622211e-01  9.96548738e-02  2.34394456e-03 -2.82722462e-02  1.44218883e-02  6.20809257e-03  7.29612962e-03 
 9.70902485e-10  7.13761295e-01  9.17004289e-02 -8.90982250e-03 -4.02940933e-02 -1.12492035e-02  1.81687801e-02  1.70139122e-02 
 9.71390395e-10  3.02599606e-01  6.18582906e-02 -1.81064677e-02 -4.20763090e-02 -3.42978940e-02  2.56107370e-02  2.24749688e-02 
 9.72036730e-10 -3.31871896e-01  1.31091923e-03 -2.32473095e-02 -2.86323975e-02 -5.08150401e-02  2.55129335e-02  2.10354998e-02 
 9.72765001e-10 -8.75199941e-01 -6.62089798e-02 -1.76161263e-02 -9.35119237e-04 -4.48377114e-02  1.34241918e-02  9.85141206e-03 
 9.73208889e-10 -9.98109994e-01 -9.21776536e-02 -8.85287061e-03  1.73602614e-02 -2.93637721e-02  2.04295811e-03  1.79264774e-04 
 9.73655733e-10 -9.26829295e-01 -9.98549578e-02  2.08282530e-03  3.27229695e-02 -7.40324550e-03 -9.84966269e-03 -9.78005414e-03 
 9.74139449e-10 -6.46229701e-01 -8.56064480e-02  1.35493005e-02  4.18734442e-02  1.82621378e-02 -2.01789494e-02 -1.82592096e-02 
 9.74662011e-10 -1.79600197e-01 -4.78535934e-02  2.23445139e-02  4.03712549e-02  4.09380111e-02 -2.54948706e-02 -2.22409546e-02 
 9.75314606e-10  4.54115492e-01  1.60476483e-02  2.46336398e-02  2.34695763e-02  5.26706143e-02 -2.18535654e-02 -1.84782908e-02 
 9.76149266e-10  9.64943090e-01  8.44434882e-02  1.37787972e-02 -8.52833659e-03  3.78178167e-02 -5.38283728e-03 -4.08144628e-03 
 9.76649866e-10  9.72620697e-01  9.98266859e-02  1.94098547e-03 -2.63718528e-02  1.62144826e-02  7.13434847e-03  6.52587236e-03 
 9.77112310e-10  7.67068805e-01  9.17550245e-02 -9.58424137e-03 -3.76706434e-02 -7.86038462e-03  1.73454842e-02  1.53545511e-02 
 9.77622672e-10  3.56383575e-01  6.01674798e-02 -1.96299999e-02 -4.07482586e-02 -3.23150008e-02  2.41400474e-02  2.13111409e-02 
 9.78197298e-10 -2.08139316e-01  6.42642912e-03 -2.44976018e-02 -3.12442452e-02 -4.90646959e-02  2.40734144e-02  2.09919890e-02 
 9.78915484e-10 -7.99918566e-01 -6.14856244e-02 -1.94908162e-02 -6.20412924e-03 -4.71538590e-02  1.34924011e-02  1.09581638e-02 
 9.79347816e-10 -9.77669667e-01 -8.91001962e-02 -1.10979915e-02  1.15567974e-02 -3.41378643e-02  3.26722756e-03  1.52580231e-03 
 9.79785697e-10 -9.74631259e-01 -9.99599817e-02 -2.76615461e-04  2.77072607e-02 -1.39201684e-02 -7.84151376e-03 -8.73155897e-03 
 9.80285214e-10 -7.48659307e-01 -8.88369127e-02  1.20196253e-02  3.92628993e-02  1.24661287e-02 -1.84492201e-02 -1.83472115e-02 
 9.80765211e-10 -3.58356554e-01 -5.71406282e-02  2.10384771e-02  4.06169042e-02  3.50239953e-02 -2.41413906e-02 -2.30679339e-02 
 9.81414713e-10  2.78625436e-01  4.87935860e-03  2.50718992e-02  2.72549414e-02  5.11442229e-02 -2.25174917e-02 -2.06156757e-02 
 9.82112703e-10  8.30315324e-01  6.85212094e-02  1.78651756e-02  1.37183971e-03  4.50991733e-02 -1.07557557e-02 -9.15091624e-03 
 9.82557736e-10  9.89284522e-01  9.33870037e-02  7.96701932e-03 -1.65105946e-02  2.95594783e-02 -3.85019887e-05  7.49711074e-04 
 9.83003369e-10  9.55727207e-01  9.96382110e-02 -3.85835327e-03 -3.15315163e-02  7.57850173e-03  1.07344266e-02  1.06539903e-02 
 9.83495344e-10  7.03723499e-01  8.34942601e-02 -1.60279921e-02 -4.07066862e-02 -1.85909396e-02  1.98276477e-02  1.89350389e-02 
 9.84004747e-10  2.68386670e-01  4.55309800e-02 -2.45112537e-02 -3.95145198e-02 -4.08503726e-02  2.37838741e-02  2.23220222e-02 
 9.84654297e-10 -3.68318750e-01 -1.83317616e-02 -2.59567530e-02 -2.35064020e-02 -5.28761976e-02  1.94942434e-02  1.80476694e-02 
 9.85411124e-10 -9.05811022e-01 -8.13392714e-02 -1.48983510e-02  5.06797760e-03 -4.05587124e-02  5.11445618e-03  4.74128601e-03 
 9.85872561e-10 -9.99724334e-01 -9.88157804e-02 -3.21976381e-03  2.22513225e-02 -2.14281360e-02 -5.78550716e-03 -5.19727748e-03 
 9.86328268e-10 -8.87573921e-01 -9.53262411e-02  9.10390618e-03  3.50236813e-02  2.36331463e-03 -1.54526981e-02 -1.42342625e-02 
 9.86813449e-10 -5.70687310e-01 -6.98321402e-02  1.99345355e-02  4.05660168e-02  2.72029665e-02 -2.20857124e-02 -2.05931537e-02 
 9.87364176e-10 -5.71210563e-02 -2.14264338e-02  2.61873128e-02  3.49008002e-02  4.69785660e-02 -2.30764554e-02 -2.15675846e-02 
 9.88025189e-10  5.67295258e-01  4.37429168e-02  2.32323769e-02  1.46878641e-02  5.13599086e-02 -1.52612635e-02 -1.40967846e-02 
 9.88705891e-10  9.58944431e-01  9.09188262e-02  1.02046266e-02 -1.17111348e-02  3.38650471e-02 -1.02207964e-03 -5.52744277e-04 
 9.89183492e-10  9.82080408e-01  9.98560004e-02 -2.41491347e-03 -2.80012782e-02  1.16974185e-02  9.69610241e-03  9.64177138e-03 
